user_id,item_list
11300,11733 737 11734 735 736 738 17550 15908 4280 5700 
11301,12257 12259 8347 7478 5695 17585 4691 4687 10068 5260 
11302,10466 6289 6292 8156 8157 5645 4057 8478 6135 1212 
11303,4035 4033 3922 3146 4032 1105 4361 9228 15908 4194 
11304,3105 3572 5133 4844 6292 3565 16517 7581 8638 14847 
11305,1944 6404 4984 16232 4985 6289 7479 4416 10227 5113 
11306,17868 4630 6375 5195 17866 5127 10227 6404 4280 4844 
11307,15222 8666 521 5189 10227 15228 8515 2301 8414 5897 
11308,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
11309,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11310,4658 738 11734 11733 737 736 739 10813 17550 15907 
11312,197 192 194 8874 7310 7888 16099 17955 3537 5297 
11314,620 619 14244 618 3842 3654 8032 8009 15729 15732 
11315,3922 4361 17955 8481 5113 6289 197 8982 10466 6292 
11316,10227 8414 8668 9263 6526 9259 1212 9461 6404 9448 
11317,3572 3594 3582 7592 8982 5190 3576 8984 9208 9446 
11319,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
11320,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11321,4361 4785 1023 5297 3922 6292 4033 5707 4034 10303 
11322,5297 657 16661 8483 6817 3827 16219 5645 6821 4358 
11323,18153 7375 7374 16162 7371 7376 5391 8790 9171 7370 
11324,9171 18258 13925 3747 17518 6703 13543 284 16619 15442 
11325,3568 3569 3572 5725 3565 3654 7496 8445 17768 8864 
11326,6202 4394 17778 6203 6207 6201 9329 6209 6200 9084 
11327,17703 10514 16559 13049 17702 10265 3425 12140 2004 10272 
11328,1277 16220 16211 16175 13061 8111 2907 10543 15458 2910 
11329,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
11330,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11331,5359 7463 5564 3509 3972 10926 5861 7500 4463 18322 
11332,5608 4526 6528 4528 12469 16099 8414 8008 8666 4691 
11333,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11334,5508 5562 6797 6793 8384 9940 724 739 16525 8383 
11335,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
11336,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11337,15101 15102 6530 8414 6404 3877 8666 5897 194 10572 
11338,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11339,3572 8414 3566 7581 9477 6526 3593 16339 9476 16273 
11340,3572 4640 3566 8982 7581 12469 6526 9446 16265 8526 
11341,8565 5918 10067 6931 6933 6932 618 5143 621 620 
11342,13369 1321 13158 10650 15383 9567 2491 13319 4158 6235 
11343,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
11344,189 15100 192 4657 737 738 12469 15908 4124 17550 
11345,4634 10227 6404 6292 8638 7310 4728 9461 5113 4280 
11346,4197 12879 4201 3968 6812 3900 9691 14775 2495 5645 
11347,5204 5203 5206 5166 4763 6204 6215 5213 5126 376 
11349,17506 17505 17509 4955 10572 12527 6931 6933 6229 6932 
11350,17951 10960 18031 18166 3898 12201 6007 1338 7870 3095 
11351,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11352,5113 12469 10466 126 5508 5562 14847 9305 5281 8982 
11353,4309 3648 6463 15511 540 5069 15760 2110 7768 7744 
11355,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
11356,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11357,2693 5281 8175 2310 5313 155 8942 1431 5047 5052 
11358,5143 5113 2301 1212 8638 3565 8668 12469 3572 6404 
11359,7496 12469 8309 8308 7493 1944 8666 7581 10227 15099 
11360,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11361,9939 9943 10563 9055 10568 8390 6160 12239 7656 13004 
11362,16534 10067 16506 4705 16521 16525 16519 754 16074 16535 
11363,4795 4792 12550 5455 3834 4768 12910 2274 2946 17528 
11364,5044 6776 3807 5297 4629 4309 10155 10157 4657 4634 
11365,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11368,3572 15030 3568 3566 9477 9476 15385 9126 3593 7581 
11369,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11370,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
11372,17748 4317 6806 5645 194 6785 8651 4458 4276 4693 
11373,5113 7437 6289 4057 8481 5112 5645 7310 8483 5196 
11374,6778 4318 2107 2166 6793 9684 12575 2398 6038 3434 
11375,10067 189 10227 194 192 187 4844 6404 4696 4410 
11376,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
11377,5725 9128 9133 5724 8257 5723 5722 11733 5355 11309 
11378,4135 25 4883 14007 16182 13596 4361 11448 4025 4049 
11379,3146 3073 6595 1143 18013 1807 7784 15068 4545 17995 
11380,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
11381,18062 7496 6886 3842 3654 18067 18068 6880 18140 3655 
11383,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11384,3529 5297 14624 3527 3528 5301 3533 3534 14847 3105 
11385,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11386,1147 4630 1149 9228 8445 6289 1931 13208 8635 1212 
11387,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11388,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
11389,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11390,739 15908 4702 11733 4727 11734 4726 736 17550 4731 
11391,5281 5142 2301 8179 5128 4762 6018 5147 8638 3540 
11392,5508 3877 10068 189 9477 1212 3879 3572 15031 7581 
11393,4034 9510 3922 4035 9227 9224 4028 4192 951 12947 
11394,3572 3593 8982 9446 8404 3582 7581 3568 8984 3595 
11395,4142 4483 6885 14166 15731 13407 11230 4205 12698 9312 
11396,15102 15100 12469 3569 15119 6530 15114 15120 7581 5281 
11397,4711 4712 5006 3556 16930 4726 3555 8506 4731 3554 
11398,5562 5508 5645 9002 10813 5296 11734 735 11733 187 
11399,12469 13202 8526 15101 8306 15118 14844 15496 15099 9206 
11400,12469 5133 3105 3067 8666 13206 6526 5147 13208 14847 
11401,7581 189 197 5190 10227 4704 8635 3922 3565 8982 
11402,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11403,11222 11220 17347 15755 7690 17353 6172 952 7017 11223 
11404,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11406,3580 4538 6160 12741 5114 8783 4055 350 9320 13311 
11407,4723 17750 17989 17752 4722 3807 17988 5560 4721 5044 
11408,5280 5602 10067 15223 5650 5277 1212 5725 207 4798 
11409,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11410,7662 7659 6776 7661 3806 6780 8445 187 5044 10068 
11411,4658 4703 7495 6930 4748 4704 7493 6798 8261 18098 
11412,5192 5190 4770 5191 2301 5128 5455 16530 5147 8638 
11413,11218 6641 8179 17559 16224 3572 6018 3565 4361 4420 
11414,7495 7493 5044 4284 16578 3842 5297 3654 4287 6881 
11415,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
11416,725 5562 3805 15496 5508 3565 8982 8414 8008 12469 
11417,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
11418,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11419,3593 8982 9302 9208 7581 9446 8414 4977 3582 15892 
11420,16176 5113 7172 16200 3983 10195 8635 5034 17556 5649 
11421,3922 4361 17955 8481 5113 6289 197 8982 10466 6292 
11422,4704 735 738 736 739 13837 737 10813 8857 8858 
11423,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11424,3654 8306 8666 3655 6201 9205 6203 5752 4010 8309 
11425,3565 3566 11734 736 735 738 6404 11733 10813 739 
11426,12469 6528 8526 8414 7581 5143 8008 8668 8638 17502 
11427,16292 7437 8242 17790 12038 14052 11122 10866 10863 8693 
11428,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11429,9939 5887 7642 3834 9943 8390 10563 8556 18343 18291 
11430,8030 7030 15604 5494 3965 11196 1395 12748 15938 1588 
11431,7114 7139 3568 14353 9334 7126 4242 7672 922 8666 
11432,8638 6289 4410 5113 7581 10227 6404 4844 3806 14847 
11433,18182 4618 9132 12472 3993 7293 4201 1600 13354 1148 
11434,12259 7657 7661 8306 8309 17989 5044 3569 5562 8984 
11435,5297 5294 5430 5650 5296 5044 16232 3105 6881 5005 
11436,15913 15460 4569 17465 12583 15825 17706 6424 9910 6115 
11437,16293 5135 5433 6356 16570 9486 18291 4783 5419 8172 
11439,10227 6404 4210 4280 4844 9014 7310 4279 4410 8668 
11440,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
11441,194 4634 4658 10227 9093 12469 532 4410 530 6404 
11442,189 9092 192 194 15222 8915 9476 9126 10227 15030 
11443,7711 4652 7708 6173 6947 7178 5117 8262 3569 5538 
11444,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
11446,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11447,4034 5297 3806 5113 8481 6289 7329 4514 4361 7366 
11448,3565 725 11734 3533 9128 3528 3566 4018 3534 3530 
11449,4361 16384 5297 3922 6292 4033 4034 4919 4365 13949 
11450,5127 7581 2301 10227 14847 5113 6289 5143 4844 6404 
11451,15030 9475 9476 15031 5897 6530 1276 724 7584 8667 
11452,8879 13226 15291 5100 6468 15205 14783 1746 10006 4586 
11453,6404 10227 4410 4279 4844 8666 4280 7581 8638 5113 
11454,10022 11734 3827 17955 11733 3805 737 739 10296 4948 
11455,4691 4687 8186 4696 6018 8060 7354 11353 5275 3539 
11456,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
11457,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
11458,15496 8414 8982 6526 3565 12469 3566 8984 13845 9303 
11459,8666 10227 3572 3565 8667 3569 8526 8638 5297 12469 
11460,4653 5294 10966 6296 7708 5745 17620 1066 15232 13836 
11461,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
11462,9202 3566 4634 9208 4658 3842 8982 2301 3593 8638 
11463,7581 2301 8668 10227 14847 5113 6289 5143 4844 6404 
11464,18098 18101 18094 379 18093 8666 382 7581 8667 10227 
11465,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
11466,2587 2598 6342 12241 10648 7037 5796 13298 14834 16677 
11467,8534 3569 5750 8074 4279 4280 10349 15120 3572 8857 
11468,8666 8668 3565 12469 8638 3572 8414 8982 10227 6526 
11469,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11470,13660 10502 8615 6289 15644 263 16885 6848 3796 17118 
11471,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
11472,9477 18096 5645 8483 5433 4762 15030 15892 18097 6043 
11473,3565 10067 8308 3566 4018 3593 8666 3595 74 7581 
11474,4977 5005 7581 2301 10227 14847 5113 6289 5143 4844 
11475,15801 8555 10158 10157 10155 62 10152 15860 14241 8417 
11476,17750 17748 16951 16881 3066 17058 6309 13836 10074 12037 
11477,3897 18185 5554 4396 14210 16238 4805 12469 3637 8906 
11478,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
11479,3534 3531 8309 6986 8308 3528 3529 3530 3533 5113 
11480,5183 9479 7141 7844 2468 15779 1977 2445 2574 4681 
11481,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11482,18167 8638 2301 4844 18140 9302 10466 5113 5562 5142 
11483,4724 4687 10112 8914 5044 4712 4691 5430 8915 15892 
11484,3566 15100 3877 7581 2301 15099 12259 12469 5561 8982 
11485,7495 17868 7493 17750 3898 4346 17748 5291 3842 7595 
11486,5176 5174 4777 4775 4774 5211 4751 7353 11323 8002 
11487,3572 8308 3566 7581 5645 10227 8666 145 7310 3593 
11488,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
11489,4018 12815 9476 17750 7137 9477 17748 7135 7823 15030 
11490,5726 4019 144 189 192 197 187 17507 17506 5724 
11491,4634 4658 10067 521 15398 7495 8309 8308 7887 7888 
11492,17750 17748 7583 5455 1023 194 5128 6866 16341 256 
11493,189 3806 7496 197 192 7885 4755 7495 187 7884 
11494,7335 6528 17558 3898 7332 5729 16186 4361 8008 17559 
11495,5508 5561 3805 5113 5297 8483 4844 6292 7651 4687 
11496,11905 4169 1193 6037 14465 4747 4748 11892 10045 14972 
11498,4629 9228 9236 4035 3806 4123 7708 3636 18286 17732 
11499,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
11500,3572 3593 8982 9446 8404 3582 7581 3568 8984 3595 
11501,5190 11214 127 8565 4771 4770 5206 5204 10067 6646 
11502,5297 15892 189 5044 11592 12294 1336 2608 5700 9137 
11503,17870 4359 16374 17750 4343 17748 18025 5291 16377 4352 
11504,4081 7443 4755 7446 4982 5455 4792 14478 7988 4086 
11505,4018 7883 4728 7885 8666 4638 10141 5113 9461 14847 
11506,11733 13837 15908 736 3569 4437 738 735 6530 739 
11507,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11508,7493 4657 3654 4658 4703 4704 13208 5752 197 6528 
11509,5562 5508 724 3580 232 4687 7495 3842 7496 5742 
11510,3406 4346 3922 4359 16376 9224 17556 6165 5297 4034 
11511,3565 3572 6526 4790 8202 8414 3593 8563 8567 4720 
11512,5431 4831 5156 13577 3881 5432 17426 3592 4827 3868 
11513,2301 7198 8186 4762 7478 17963 10078 7197 4783 5139 
11514,6793 8214 4687 5113 4691 11301 4627 6289 4057 7172 
11515,5297 8481 17870 4357 4346 5610 4343 4359 15892 10466 
11516,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
11517,1689 1690 3898 3806 4691 4654 11403 5887 6296 1694 
11518,10914 14007 5516 7172 1137 9805 11694 9956 13732 16122 
11519,8349 8565 4657 10067 5431 4634 5297 12469 15119 4693 
11520,15114 12469 5897 194 15100 15101 6530 3407 8635 15102 
11521,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11522,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11523,5726 15222 9476 8306 9126 15227 15030 8111 10163 2301 
11524,4634 4658 4637 9133 3807 7190 11833 11309 2740 4728 
11525,738 11733 11734 737 736 1691 1690 8259 15908 17550 
11526,4634 4658 4638 8257 7198 5650 5656 2824 4654 5742 
11527,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11528,8306 8309 5653 5044 6943 5432 5657 9103 5589 5650 
11529,8668 12469 8414 2301 7581 10227 4657 4634 1212 8526 
11530,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
11531,17580 14744 690 18285 189 17598 4748 725 3059 8481 
11532,9531 15774 14085 15777 12238 10254 10982 4864 14483 15301 
11533,15102 15099 15100 7581 15119 4034 9303 8666 5895 9229 
11534,9204 9203 9206 9202 9201 7373 18067 3593 18068 18140 
11535,15102 18098 18101 18095 15099 15100 18094 189 379 192 
11536,4728 9126 9475 8666 7145 4638 15030 9461 4637 16219 
11538,16341 8318 5133 4955 845 12679 4030 12852 8007 4019 
11539,6831 7127 8400 12172 7135 7137 4432 14847 7126 431 
11540,7584 7581 7887 4302 61 1212 15030 8564 9162 5645 
11541,10068 7197 8417 4294 2301 197 4634 194 9303 8564 
11542,4703 5562 5508 15496 8414 8982 6526 3565 3805 4737 
11543,6404 8186 3105 8179 5114 14852 6810 14864 5113 14315 
11544,8306 8308 17750 4720 17748 4719 6167 12902 194 17747 
11545,4035 4033 3922 2301 12469 4634 15119 4361 9228 4194 
11546,5190 3251 5192 127 4751 5191 5645 187 5296 3199 
11547,11733 739 735 11734 736 5700 727 15908 5112 10813 
11548,189 192 197 187 15119 12469 5297 10067 4280 10055 
11549,9477 4359 17870 9476 9126 4343 12697 18025 16377 7437 
11550,17957 5297 14847 2835 10227 7581 15205 18031 2301 5294 
11552,10068 3568 10142 17929 5297 6530 7642 5143 8481 14852 
11553,3807 5560 5044 4629 3815 5510 724 6943 3897 18185 
11554,10068 4710 389 4252 4723 6831 8638 17955 4724 10141 
11555,12469 6512 15119 10298 3626 10300 15120 4657 8982 6918 
11556,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
11557,16530 16528 16506 5112 762 16519 5113 6289 10466 6601 
11558,4977 15892 4959 4410 5610 6778 6328 17951 5296 5012 
11559,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
11560,6228 8666 126 9461 7581 8414 4687 4696 10570 4693 
11561,11920 7623 14417 17472 5922 12880 15712 4299 14617 6005 
11562,4702 4657 4634 6201 6202 4688 4712 6207 7368 4689 
11563,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
11564,15099 12469 3877 7581 8666 3876 8414 15120 6528 4844 
11565,5191 5189 5190 4770 5143 4771 5203 6110 4763 1181 
11566,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11567,3565 3572 3594 9205 9303 4724 3582 6526 3566 9199 
11568,127 4790 14847 17597 5297 14780 17594 187 9448 6289 
11569,9476 9477 3807 8666 15030 5560 6943 5044 15031 4629 
11570,12844 2599 12418 9539 6995 15423 8819 214 9728 7403 
11571,4771 8506 6794 3626 10469 7662 4000 4844 5192 6799 
11572,15658 10195 15757 558 18052 13935 8065 5309 7263 14270 
11573,3565 3566 4712 4713 3898 4727 4711 8982 12819 3593 
11574,738 737 189 187 11733 11734 15908 736 192 194 
11576,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11577,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
11578,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11579,4634 4702 189 192 187 194 4704 9461 4691 10067 
11580,4664 11833 1664 11834 16209 15245 15743 6911 4567 8815 
11581,725 11191 5562 3805 4844 7823 3806 4280 6018 5113 
11583,16833 15919 13445 3476 3803 7665 12170 2076 17692 14142 
11584,4019 6685 7366 12594 5113 6229 6203 5297 6202 6209 
11585,6229 11000 8526 3119 6201 14583 737 3537 14501 696 
11586,4279 8635 1212 5593 4657 7640 5895 8667 7437 6404 
11587,4658 3572 8309 3566 7581 379 18094 9205 8519 3593 
11588,6886 14095 8167 14143 75 3311 14724 11366 15412 9642 
11589,4280 5593 8389 8635 8398 3509 4207 10232 6391 12516 
11590,15227 15228 15225 15224 15232 7581 2301 10227 14847 5113 
11591,8982 12469 6528 75 5508 3565 5561 8666 3838 15908 
11592,4768 10466 7368 5678 13757 15132 5681 7172 10982 4898 
11593,9303 15030 4640 18094 18101 4669 18100 7657 5433 7659 
11594,3879 3876 4013 12594 7437 5921 5922 5920 7310 10227 
11595,5113 4844 6292 8483 126 4287 8638 6886 7310 5112 
11596,16219 16175 16220 3213 16239 10820 5293 8478 16179 17415 
11597,17790 18101 18100 1558 4219 17995 14244 2103 16281 379 
11598,7496 7662 7661 7493 3842 3838 3654 5743 4629 5737 
11599,10068 6686 3568 6530 4634 194 4728 15119 45 12469 
11600,8666 7581 8667 10227 8526 8635 5897 4242 4446 4149 
11601,5607 17505 17509 5606 16521 762 16530 4657 4634 16525 
11602,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
11603,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11604,18098 18100 18101 379 6798 18097 16339 10298 18092 16583 
11605,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
11606,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11607,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11608,8306 8308 7719 5142 2301 5128 4762 5147 8638 6165 
11609,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11610,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11611,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11612,15102 15099 15100 12469 4250 7581 6526 15119 15120 8666 
11613,4658 10068 5897 9461 8666 4728 6530 15101 197 194 
11614,18070 18062 9476 9477 15030 4025 18067 10112 15031 18140 
11615,3079 3066 9793 9898 6457 4924 13643 3947 5864 2743 
11616,3572 3566 3593 8982 9017 17053 7581 8414 3582 16873 
11617,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11618,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
11619,7326 7325 5296 3898 5297 4361 15908 15892 4034 17558 
11620,4702 16530 4704 754 762 772 6806 10466 6794 16527 
11621,9283 13241 15737 5022 1999 10063 5095 968 17944 8795 
11622,5143 8666 1023 5142 8638 4762 10067 8526 5562 4634 
11623,6691 5722 10166 6555 8382 7465 6380 6584 17156 13836 
11624,5391 8612 12537 5411 505 6586 12949 12945 17955 12837 
11625,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
11626,6404 7496 6289 10466 6793 7495 8445 8638 8635 5114 
11627,189 187 192 5508 4748 5561 194 2301 11782 3805 
11628,3572 4279 3566 7581 8666 8414 5562 3884 6526 3593 
11629,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
11630,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11631,11534 158 16357 17248 3119 17418 11047 10355 15313 14116 
11632,16661 5174 4777 4514 4775 5211 5196 9448 4512 1014 
11633,725 4657 4634 11734 189 197 5560 6228 192 194 
11634,4634 15223 8535 15226 15225 15228 4738 4728 15224 4638 
11635,4280 5297 5294 3105 74 8523 17955 4057 4037 8483 
11636,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11637,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11638,3565 3566 5508 5561 8982 3805 5433 2301 3593 12469 
11639,14847 4057 5112 14582 12469 3105 13202 5113 5294 6289 
11640,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11641,569 3826 571 1561 4425 2156 11422 6774 15883 15630 
11642,18068 8035 6516 8854 18067 7136 6404 8186 735 8853 
11644,4280 11214 197 189 194 192 5296 5194 17750 10227 
11645,4705 8259 3556 3555 3554 5434 4710 17957 8034 5650 
11647,3105 6404 588 10227 6289 5113 4420 10469 10466 14865 
11648,8007 15491 2393 18291 5538 16692 5475 14598 7152 12331 
11649,8306 18146 8309 18148 16137 16266 10809 7621 18168 18150 
11650,15101 15102 12469 15119 15114 4480 8666 15120 8008 11933 
11651,4279 6798 7657 7661 10227 735 3251 8635 5695 1212 
11652,10384 12066 12152 12099 8199 1534 13020 16998 13028 6207 
11653,3901 8213 17867 17866 4720 4719 17955 10585 4748 5966 
11654,3537 7711 7496 4019 7493 7495 10192 3654 6881 4652 
11655,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11656,4658 197 5246 8349 189 192 10381 127 194 4281 
11657,5726 5723 5724 3807 5729 5560 2677 5044 4735 4629 
11658,10227 10055 5951 10117 4446 6955 7310 8638 12469 8666 
11659,8519 8516 5508 5561 724 3805 5560 7651 3807 1212 
11660,17750 6797 6793 17748 6482 3647 10466 3073 6798 9014 
11661,6526 4669 4671 8414 127 8982 3648 15496 12469 3565 
11662,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
11663,12259 5508 3805 7651 724 7627 6289 5113 10466 4844 
11664,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11665,5673 5113 4779 8587 3556 8483 17784 3555 6404 6296 
11666,5653 15674 5044 6943 12813 194 5432 5657 5650 5661 
11667,6043 8011 14277 8009 143 4695 8725 13733 9305 9715 
11669,3572 6793 4019 3593 8982 16510 14847 9446 8404 3582 
11670,10846 3566 5604 4483 3572 7706 4220 8259 4399 16185 
11671,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11672,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
11673,7659 7662 7661 10227 9143 5708 5712 6545 5707 3146 
11674,5725 5726 6889 5728 5922 5921 5723 8977 13746 5920 
11675,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
11676,5189 5192 5191 8861 4784 11218 5455 6780 4179 13394 
11677,5006 5008 6793 6798 6797 5332 4977 6496 10607 9283 
11678,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11680,4361 5297 3922 6292 4033 4034 4365 6780 4070 5455 
11681,8564 9205 3593 6934 6526 3565 3572 8445 8666 8638 
11682,9206 9202 9204 16794 5562 17041 16880 13425 16881 9205 
11683,3572 3566 9204 9203 9202 7581 5682 9206 5113 7588 
11684,8087 11195 8090 12946 4067 8777 427 1794 9397 15492 
11686,3572 7495 4634 4658 3566 9208 7661 197 7657 10167 
11687,9477 15030 6796 3105 4844 5645 2644 6794 5113 10142 
11688,4361 7443 5297 3922 14847 10594 6292 4033 4034 7441 
11689,5562 5508 8666 12040 2506 1212 724 2507 6404 5143 
11690,8506 5147 8391 8508 10232 8515 8516 17968 5115 9057 
11691,6793 3789 4057 3791 10466 10469 6797 7174 5611 3732 
11692,3555 3806 5672 7708 4396 12129 3807 3556 5673 3561 
11693,12938 14894 14441 17144 8681 931 3900 12440 9609 4256 
11694,15892 5294 5301 1276 8483 5645 5562 6793 5115 6799 
11695,5508 5562 724 5561 1212 4629 725 192 5700 189 
11696,11898 14312 7470 14855 3712 1427 4055 1564 7287 7474 
11697,8666 3105 12469 8526 6156 8668 8445 7581 6526 15119 
11698,10027 14291 13331 9560 16503 1129 7105 12237 18142 16428 
11699,10227 6404 4280 4844 7310 4279 4410 8668 4070 8641 
11700,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
11701,15101 8668 8666 4019 10163 15100 15102 8414 12469 2301 
11702,4702 4724 11734 735 739 738 737 11733 7607 15908 
11703,15030 11734 4014 739 737 11733 379 18094 18101 735 
11704,8534 9126 9475 8667 7581 2301 10227 12469 8526 4762 
11705,6292 4844 10466 7310 10227 5113 8638 6404 8483 8481 
11706,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
11707,9476 9477 3569 15030 6530 16267 3572 16421 3565 4399 
11708,3806 8666 13206 16224 7581 8667 6167 10562 13215 5471 
11709,5192 5274 5191 8309 8308 7581 8668 3572 5101 5949 
11710,15892 5163 15713 5645 8483 8478 5296 8638 9224 5294 
11711,5142 2301 5128 4762 5147 8638 5192 6648 10158 18078 
11713,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11714,15120 15114 521 18098 379 18094 8515 18101 18095 126 
11715,521 7661 7657 7662 4192 11260 5044 6546 17558 5653 
11716,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11718,5253 5254 3827 6289 8481 4344 10466 1212 8635 6292 
11719,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
11720,15892 5297 10141 5296 5113 8483 5115 18181 3105 8638 
11721,725 521 8666 3541 7581 4691 4687 8667 3805 5562 
11722,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11723,15101 15100 15102 8506 12469 10808 8508 15120 15119 18137 
11724,197 192 4657 187 4658 3901 8259 8858 3387 3845 
11726,9126 1023 9475 16142 4755 4634 3807 8666 4657 15030 
11727,5887 3834 7657 5279 431 18343 18229 5398 6167 4785 
11728,4728 6793 16661 4638 6167 8666 5700 9461 5494 4627 
11729,4019 10163 10142 4687 4696 16396 10169 7478 14852 4693 
11731,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
11732,8641 560 17341 1682 934 3601 8521 8638 13387 6292 
11733,4657 5897 4658 8414 6526 7581 15100 9461 8668 3572 
11734,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
11735,6289 5113 10227 9302 6404 14847 8635 10466 5007 5006 
11736,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
11737,4340 3790 14780 10469 3791 12635 5296 3792 4057 9616 
11738,4657 4658 18096 379 18098 18094 530 532 18095 18100 
11739,4844 6201 6292 7659 6404 6203 6204 7662 6200 6207 
11740,4691 4687 3542 5275 4696 5260 7495 9302 4627 5929 
11741,15706 7192 6130 17748 10068 14451 17752 9709 17986 14758 
11744,4657 4658 5508 5561 10466 3805 5297 5560 8666 8445 
11746,15101 15102 15099 12469 5653 2301 4783 5044 15119 5661 
