user_id,item_list
19808,6043 7310 8725 4053 4199 3879 18185 16097 5147 15120 
19810,6214 12400 3626 9104 3897 7662 8425 14251 4507 7659 
19811,4019 7883 7661 7326 7662 4365 7657 16182 7885 3922 
19812,10068 4657 4713 4658 7192 197 4726 4634 126 8638 
19813,4123 4193 4035 4361 4033 3922 4365 17559 6289 7581 
19814,3105 2301 5142 5128 5645 4968 8638 5296 10141 4762 
19815,4634 3565 3572 10067 4658 3922 4361 3593 4033 5113 
19816,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19817,10167 8565 12689 3037 14129 12541 8789 5297 17955 10227 
19819,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19820,74 4795 4513 5455 4792 5645 9477 6457 6289 4512 
19821,15101 12469 15100 15099 9205 8666 3565 7581 3572 6526 
19822,4127 16137 17750 10067 197 10068 7581 2301 5113 10227 
19823,4703 5142 2301 9461 5128 8638 4762 5147 5113 4687 
19824,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19825,15101 3565 3572 15102 15099 12469 9303 5297 3595 3566 
19826,9461 12469 8414 2301 7554 7661 3978 12194 3565 7657 
19828,127 187 5463 15205 10807 4731 13831 566 510 6780 
19829,3852 10831 8384 8382 6692 3610 7772 13633 17363 15655 
19831,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19832,2103 1558 1105 3566 15892 8483 9948 17955 8666 14847 
19833,6289 5113 11734 15908 8481 11733 7310 5562 736 4844 
19834,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19835,3565 3572 5113 8982 9208 6289 8984 8483 3805 6292 
19836,618 620 621 16213 3516 4280 5942 194 17835 5949 
19837,10068 4724 5297 4658 8483 5294 197 2301 7581 4722 
19838,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19839,5645 4691 5296 4693 187 15892 17955 4696 5294 9224 
19840,4480 4491 17585 5403 10739 5715 8666 6391 9124 2301 
19841,4844 5005 4977 5113 6018 6049 8638 10227 8635 10466 
19842,4634 4658 17748 16692 5297 4728 17955 8666 14847 17733 
19843,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19844,2506 2507 2290 1311 2752 2331 1939 2167 6768 3580 
19845,3877 3879 9229 4034 9227 3922 15119 6526 5897 4365 
19846,4123 4124 4194 4034 4365 17559 17558 3922 9224 17735 
19847,3565 3566 8982 12469 3593 8414 75 8984 5275 4691 
19848,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19849,10078 8445 3572 197 7581 2301 5297 8526 17955 10141 
19850,3565 3572 4669 6526 4359 4346 4671 9446 12469 3566 
19851,5189 10067 4035 4033 9224 4361 3898 7310 2301 4771 
19852,4657 11733 11734 737 10227 8666 15908 736 5645 17550 
19853,8380 12194 18157 88 18163 3510 14225 3081 11659 16638 
19854,16659 17558 6289 4361 3922 5113 16182 8481 9224 6404 
19855,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19856,725 5562 3806 4747 8347 4748 7662 4691 5508 7659 
19857,4691 4357 16376 3572 3565 17870 4359 4687 6526 7581 
19859,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19860,8638 4844 7581 6289 5297 8445 5044 5650 8179 15892 
19861,3805 5113 3842 5562 5508 7496 11733 738 11734 7495 
19863,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19864,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19866,3806 6943 5560 4634 5044 3805 4747 5465 7708 6035 
19868,9260 2301 9477 145 8853 8856 9476 8666 9259 15119 
19869,6794 4361 10466 6797 6793 3089 1338 6798 9226 17719 
19870,8736 10824 2835 15379 61 8978 7579 7366 16338 9676 
19871,3565 3572 9205 5143 1023 8982 3566 15496 6526 12469 
19872,3168 13837 11734 6943 6991 8203 16256 350 10575 1876 
19873,4280 4034 4194 4123 4193 4035 3922 4410 9224 5593 
19874,8982 3572 7883 6526 15384 12469 8414 3565 15496 4306 
19875,5113 6794 6793 6289 8481 6798 4057 5645 5112 4844 
19876,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19877,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19878,11920 5922 17472 15712 6930 3074 7623 14617 11292 5723 
19879,4844 10466 6292 10227 8638 5562 5112 18148 4410 7310 
19880,5113 7581 6404 16224 8638 4279 8635 10227 6785 4094 
19881,6526 8666 9448 8414 12469 5143 9446 8982 2301 5897 
19882,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19883,1944 14779 17782 17212 6968 3146 4657 12194 14596 13284 
19884,16292 9302 8179 4779 5918 7594 5921 7581 6794 6018 
19885,18360 17988 5112 5113 6289 10466 14847 5296 4057 10117 
19886,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19887,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19888,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19889,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19890,197 5726 189 6289 5113 194 5297 5143 192 10466 
19891,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19892,9476 9477 15030 8666 5297 6880 4627 15119 9126 15031 
19893,7581 5143 1212 15908 3565 3572 9302 10227 8666 10067 
19894,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19895,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19896,16424 17732 6526 7687 114 5508 12113 16422 4219 17464 
19897,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19898,17955 6880 5297 17953 75 4352 6468 15756 389 5983 
19899,8627 17288 6888 18268 15300 4116 8893 4157 9258 4454 
19900,10227 8638 4000 2301 14847 2835 10636 8873 18061 12181 
19901,7598 564 18343 7688 10232 5537 14339 8500 5720 4420 
19902,3411 2308 11933 2290 8186 8481 6018 11300 15496 5304 
19903,6289 5113 3922 4361 4033 5645 7310 4194 6404 5112 
19904,9228 4035 9236 4123 9103 4361 17732 5455 9224 7323 
19905,3529 5562 7495 16292 16178 5682 18096 6793 7493 9302 
19906,4657 4634 8638 5143 3572 7581 4844 197 4279 3565 
19907,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19909,5897 18148 4280 10227 6201 4844 18146 5896 6202 18157 
19910,4748 8506 6404 8186 5113 5044 4844 6289 9461 8508 
19911,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19912,10227 8666 6404 7581 9461 8635 12469 8982 3565 8414 
19913,189 187 192 194 10227 10067 7581 4691 10068 5560 
19914,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19915,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19916,126 8186 17680 5113 15892 5830 8481 6018 8470 5275 
19917,189 197 192 187 10067 4446 9229 4035 1212 15120 
19918,15101 15100 15102 5013 12469 17719 3922 7581 8414 661 
19919,4795 5112 6289 7581 9461 5113 5455 10055 10466 10585 
19920,7310 5297 10466 6292 5113 6289 8445 4361 8666 4844 
19921,3572 3593 7581 6526 15101 9446 15099 8414 15102 12469 
19922,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19923,197 189 194 192 5297 5191 5175 10227 5560 5176 
19924,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19926,5113 6289 4844 6404 4127 10227 2301 7581 8481 14847 
19928,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19929,4634 4658 18098 8523 18095 8666 18092 18093 8508 18097 
19930,1943 5007 4306 5008 187 4657 6289 8638 4702 6468 
19931,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19932,6930 6462 8564 9014 6933 4602 6931 6932 11291 8679 
19933,8666 7581 8414 5193 3991 10227 15119 5562 9461 4280 
19934,189 187 192 194 17955 3922 4798 10067 10466 7581 
19935,9477 5297 15030 8481 7606 7581 12469 5897 10466 5113 
19937,15398 8724 7310 8666 10055 8799 877 5656 126 4701 
19939,11734 4279 739 15908 737 17550 15907 13837 3572 9461 
19940,3105 3898 14847 4057 7310 5112 5297 5113 8638 8483 
19941,2301 5142 5128 4762 8638 5147 10227 11921 10562 5113 
19942,10067 7172 9446 3978 9236 2983 4186 14487 14496 14135 
19944,8666 3806 7581 4629 8668 5560 3834 197 4630 3611 
19945,8638 4844 10227 7310 6292 8483 10466 10141 5113 6404 
19946,18291 8556 4815 7057 155 9259 6203 5920 18407 6485 
19947,10466 12469 10469 7310 4634 4057 5112 4627 5297 5114 
19948,5297 4687 4696 4693 15892 17955 14847 197 9461 7310 
19949,8306 9303 8309 6930 4755 4748 7581 5044 4844 5455 
19950,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19951,1943 7496 4702 5275 11890 9310 16599 5065 10693 3192 
19952,14782 16219 4235 1363 5010 10474 4227 16238 11243 3728 
19953,7493 3842 3654 3655 4976 4010 5752 15892 4977 5142 
19954,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19955,8445 197 8666 9461 194 5196 8526 6510 7594 4768 
19956,18235 18230 18231 18236 18150 9396 75 18153 116 18220 
19959,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19960,3329 794 11047 5194 12194 3330 4771 181 4892 12186 
19961,6404 10227 8638 4844 4280 4279 7310 4410 1212 9461 
19962,7627 7706 5127 5508 7655 6943 8542 10296 4714 5742 
19963,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19964,4862 2990 5488 16728 4921 15300 17392 14216 16222 5187 
19965,4691 4687 3541 9461 7354 5610 187 9303 3572 3565 
19966,127 4791 5715 187 5044 4361 17600 17559 7627 4629 
19967,3531 10466 3533 5645 6292 3528 8638 6289 7310 3534 
19968,6798 144 5113 3105 5645 8666 16178 7310 7172 6289 
19969,6798 9126 10466 3105 5142 9475 2301 5645 8638 8666 
19970,17173 5885 12152 10384 10391 8629 5926 4713 7669 964 
19971,8565 10067 10227 18185 2301 10297 8483 8567 4693 8563 
19972,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19973,5725 5724 5723 5722 4253 16170 16171 18183 4806 4687 
19974,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19976,231 15443 17955 3827 15908 11734 3805 15447 11733 737 
19977,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
19978,4638 10227 4657 8638 12469 10055 8666 9461 7581 4654 
19981,8666 4634 9695 14353 5455 9334 8008 7672 3509 4242 
19982,5725 5726 4691 4657 5275 4702 7493 5260 5729 3991 
19983,5297 4124 5301 4361 5294 8483 5771 10534 16224 17559 
19984,10562 10563 5208 5703 4839 4329 4770 10567 17585 10568 
19985,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19986,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19987,4657 4634 5191 12469 8666 5895 10227 9461 15119 5143 
19988,17559 8179 3922 6018 4361 5297 5113 5114 5112 16224 
19989,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19990,3565 5562 6404 3566 7581 15101 6289 8638 8666 5508 
19991,5731 13836 8570 6228 8564 8526 8569 6309 17791 8565 
19992,15120 4657 4634 15114 5297 18096 10067 8666 4728 197 
19993,4658 10068 7662 4019 7657 4728 7496 7495 4629 8666 
19995,9477 3565 6289 3572 7310 10466 5113 7581 6404 9199 
19996,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19997,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19998,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
19999,5297 5276 5280 8481 10067 10466 5113 2301 6793 5560 
20000,12469 10227 7581 5896 8445 8666 4844 8635 8526 8668 
20001,4790 8666 5715 7581 4095 14626 4039 1876 8668 5211 
20002,3566 7581 8982 9303 12469 8984 8638 8666 9446 8414 
20003,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20004,5113 6289 8481 10067 4057 5297 8638 4844 15892 7310 
20005,5645 6289 3852 5631 9702 13269 14317 4952 3572 3566 
20006,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20007,8308 16530 8309 8213 762 10067 5714 4657 5921 12469 
20008,2233 6880 2698 5297 11733 11734 11833 4762 7066 11218 
20009,10068 11734 3529 11733 7662 737 15908 197 735 7659 
20010,10067 5297 4361 3922 4844 6292 5113 4034 4346 10227 
20011,15120 15100 12469 15114 4280 7581 8414 8666 6404 6526 
20012,1110 5297 6794 14894 10141 14770 13273 17512 15892 3105 
20013,6404 5114 10466 8186 5112 4844 6292 8638 6289 8483 
20014,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20015,15102 15099 7581 8414 10227 6526 3565 2301 8668 15119 
20016,736 735 15907 2669 17405 10813 2736 9832 17369 15749 
20017,10582 6528 5143 127 7581 12195 8982 1817 2301 12469 
20018,520 5508 18096 5561 3805 8186 5113 8982 3572 724 
20019,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20020,10167 3105 7455 8854 8856 5542 10067 8564 14847 8853 
20021,9203 9202 5562 9206 7581 3565 12469 15030 3572 2301 
20022,9477 9476 15030 3572 3565 8666 10466 6391 9446 15119 
20023,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20024,10227 4844 3806 6404 6955 3554 8638 2301 15892 5610 
20025,3565 3572 18096 4687 4361 3922 10068 9229 3807 5297 
20027,9199 9206 9203 5191 9204 9201 5189 12469 5562 5190 
20028,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20030,8445 8666 197 9461 194 8526 3572 189 2301 8982 
20031,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20032,192 187 75 3922 4361 10067 7326 1212 10055 17955 
20033,15101 15100 15099 8414 8666 7581 6526 15119 10227 15120 
20035,8423 6157 8605 6725 16880 1951 13189 4312 15411 1097 
20036,4034 3922 6207 6201 5165 4035 14409 6200 6203 6204 
20037,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20038,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20039,4124 4123 4193 3922 4361 4034 16530 4142 661 4035 
20040,197 189 194 192 3565 6289 4128 5297 4687 5275 
20041,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20042,8564 5297 17955 5294 14847 8567 4634 10163 8563 8473 
20043,8666 7581 8635 8668 3611 566 5051 345 4627 8526 
20044,8257 8506 8523 8259 8505 8519 5156 8516 5431 8515 
20045,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20046,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20047,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20048,14282 1694 3611 8318 12472 8269 8391 3881 8488 80 
20050,5297 17955 5005 4410 5294 14847 8473 4037 4976 11222 
20051,5276 5280 10067 7657 6545 5518 7659 3568 4302 6504 
20052,4035 197 187 10466 3834 9236 5508 7323 3823 1649 
20053,197 4194 10068 8666 194 4193 192 8982 8414 187 
20054,4035 8213 4033 5142 3922 2301 4361 10227 8257 7581 
20055,5679 4706 4762 13208 17870 4795 4357 4346 2301 5455 
20056,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20057,4396 3897 7672 3603 14243 370 6513 8762 10848 10010 
20058,1415 2499 1303 1595 7353 2247 13179 2500 3611 1783 
20059,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20061,7496 7495 1943 5275 3842 3654 6776 4691 4687 3834 
20062,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20063,8638 8849 5142 2301 5192 3806 5128 5529 17955 4762 
20064,4279 145 8635 9128 6404 8666 4844 1212 5113 8445 
20065,12469 3565 6526 7581 3572 9204 9203 10067 9206 8666 
20066,7623 10232 7657 14953 4201 431 6947 11233 12940 5128 
20067,4844 10466 10227 5113 6404 14847 6292 4410 8635 7581 
20068,4658 10227 15892 7661 17955 7657 12469 5296 9461 5645 
20069,9302 5672 3555 5673 17955 8982 10572 5297 12469 3565 
20070,4035 4033 3922 4361 75 74 9228 17735 4194 4365 
20071,17585 14784 18080 4152 15294 7548 5073 10554 14108 5372 
20072,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20074,11214 4747 7496 7495 5044 3842 4279 5737 7493 5736 
20075,15222 15228 15225 8519 5919 5918 1023 8508 5142 15224 
20076,6404 10227 6289 5113 8638 8635 5562 8982 10466 3601 
20077,16181 3926 7326 13838 3947 2709 6445 11018 1148 4835 
20078,3529 4279 3527 3533 10466 4280 3528 3534 5113 3554 
20079,9995 15303 12123 3648 10389 10384 13007 4001 10390 10388 
20080,9476 9477 15030 8666 8030 6793 14573 15119 4053 7887 
20081,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20082,4634 4658 4728 8666 9461 4638 8306 4637 6648 3572 
20083,10783 4309 8309 16307 17965 3064 5327 15760 5786 540 
20084,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20085,18096 18100 18095 18092 5562 5508 15892 4657 4634 10466 
20086,5297 15892 189 197 5044 11007 7183 11417 14972 4832 
20087,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20088,12469 8666 4629 3251 7581 2301 15099 3572 3565 6289 
20089,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20090,15892 7662 4179 7659 7687 16373 5617 4855 17819 4662 
20091,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20093,7659 5562 5508 4361 5297 5561 7706 8984 7655 15892 
20095,1212 7581 5508 6526 8666 8526 10067 12469 4844 6404 
20097,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20098,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20099,6404 11220 3568 8186 5113 5921 8179 8638 6209 8445 
20100,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20101,5562 3805 3568 5561 6404 10466 10227 6289 3569 15119 
20102,15114 8309 9461 8414 8666 5192 7581 521 9448 15101 
20103,4704 6526 3806 4687 9461 10067 4696 2301 8565 4693 
20104,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20105,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20106,145 13208 6167 5143 13206 8635 8004 15223 5058 17870 
20107,4634 17752 4728 17748 5113 8483 7883 5297 10466 10067 
20108,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20109,4124 16424 4193 4186 9229 17735 4123 17733 16422 7329 
20110,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20111,4658 4280 5192 14847 8666 5113 5189 4728 9461 7496 
20112,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20113,8318 431 4664 13297 61 5706 11252 6821 2436 5556 
20114,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20115,8666 197 12469 8638 9199 2301 8526 189 1212 8982 
20116,16438 12845 577 7554 15756 9370 6202 16179 3635 5134 
20117,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20118,4657 4658 7495 7493 2856 16176 1023 5296 12275 5142 
20120,9229 4035 3822 5612 3818 5142 9228 3922 7494 4310 
20121,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20122,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20123,15101 15099 10163 15102 6798 6404 4844 7581 4127 8564 
20124,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20125,16661 6528 12469 8982 8008 8414 5142 7581 9446 8666 
20126,9204 9203 9202 9206 9201 12469 8982 8638 6296 7597 
20127,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20128,4279 11734 8666 4035 3922 11733 15908 1212 8635 10067 
20129,6289 5113 8666 9461 8445 8481 197 15708 6404 7310 
20130,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20131,5297 17955 5529 10466 5645 6292 15892 8853 7310 5113 
20132,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20133,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20134,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20135,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20136,3668 5481 6552 9930 5338 2605 8799 5791 15843 12244 
20138,4357 16376 4359 16374 4343 5294 4475 4949 4420 4948 
20139,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20140,3951 16182 12492 15132 9789 3406 3588 3587 8765 9230 
20141,8564 3507 9202 12756 15416 15445 15247 1021 14875 14959 
20143,5297 6798 10466 5113 4190 16224 4034 3922 8483 8481 
20145,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20146,197 4657 12469 194 3879 4361 4124 187 4658 8414 
20147,2301 15114 12469 10227 9461 5143 8414 6404 5189 8982 
20148,10067 4691 5275 4629 5562 4687 10227 4696 6404 5113 
20149,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20150,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20151,5508 5561 8914 3805 10466 5113 10112 5044 4687 724 
20152,197 187 10068 1212 7495 7581 5191 4629 5562 8445 
20153,13836 6309 4231 6012 18038 16264 7938 9051 14113 8744 
20154,4034 9358 4361 4190 660 4191 6824 11728 4033 4194 
20155,10466 8483 14573 6289 6292 6404 3926 5645 5114 3922 
20156,4361 3922 7496 7495 4033 5113 4194 16659 6289 8349 
20157,8508 6691 7581 8523 9302 9126 13269 5895 1694 549 
20158,3565 3566 4703 4704 7581 8982 8666 6404 12469 5562 
20159,3566 8982 3593 9208 5508 12469 7581 5561 2301 3805 
20160,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20161,9049 7581 2502 12720 17711 7588 1023 11133 131 5113 
20162,3572 4279 10466 8982 8638 6289 6404 3593 7581 8483 
20163,3565 3572 3566 3582 9208 3594 3595 6526 8982 7592 
20164,4123 4194 4034 3922 17559 4748 9224 5044 2775 16224 
20165,10067 12355 12358 588 1944 4197 17140 5596 4410 5275 
20167,5281 7581 13825 10227 8666 4767 12469 2301 5142 8638 
20168,725 4124 4123 5562 4194 6289 5112 3805 6404 8481 
20169,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20170,6289 5113 8481 6404 7310 10466 5562 9224 4844 5112 
20171,7659 8638 7657 7661 5645 6404 8473 10227 3509 5113 
20172,4361 17559 16224 7703 4914 4867 15851 4869 4904 4870 
20173,12469 72 6640 10126 5918 4244 6911 7708 7353 13578 
20174,6798 4691 7661 7657 4687 7659 10466 4844 15892 4728 
20175,16293 9017 15907 9019 736 735 6359 17955 5700 5113 
20176,5472 5481 5482 5473 8629 11870 6779 17278 6479 3801 
20177,5921 5922 5920 5919 8564 1023 7199 5560 5455 15119 
20178,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20179,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20180,197 189 192 187 1212 10227 6404 6201 6207 8638 
20181,5142 2301 4489 4482 6954 18111 4481 4764 4783 17783 
20182,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20183,6545 9712 5673 532 3806 530 5729 8481 3554 197 
20184,6292 10466 4844 10227 7310 5113 8638 6404 8483 14847 
20185,4410 8500 15120 4018 9948 17599 15119 1689 11612 577 
20186,18096 10466 18100 4687 7493 10227 15892 18101 5135 7496 
20187,8505 3572 8526 7581 2301 10227 4844 6289 5143 3565 
20188,10078 12761 6707 8667 10579 5593 10570 12760 6706 9143 
20189,4657 15119 7581 197 15120 15099 4658 192 6404 15102 
20190,11906 5623 3806 4352 8244 4952 18168 8381 8521 11200 
20191,9302 4361 4396 10227 18185 4806 17559 9303 10232 8306 
20192,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20193,4279 197 10227 189 192 1212 194 6404 5297 4844 
20194,3922 18098 18094 18100 379 18095 18097 18092 10466 5112 
20195,8535 10167 7457 738 735 17790 8982 8564 15908 5645 
20196,4082 12469 4083 7581 8526 8414 13202 8666 6526 3572 
20197,5192 189 5191 187 192 194 10227 9461 4691 10055 
20198,16794 13421 16880 16866 4771 16910 16857 16882 17042 17048 
20199,8414 15119 8666 9461 7581 6526 3572 4783 15101 15100 
20200,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20201,4361 7584 4755 3897 4795 5460 5416 7314 12871 760 
20202,4696 424 5589 1116 4368 7592 15102 6650 5065 8008 
20203,10466 18143 5297 17955 11222 10141 14847 7310 8483 5294 
20205,17790 4702 17798 4696 67 14782 18332 16256 5387 14647 
20207,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20208,14847 4711 10142 4731 4726 4727 4657 7326 14852 3922 
20209,8534 4019 5113 10466 5562 5012 16176 7172 8481 16179 
20210,189 197 192 187 5508 3806 17955 5562 4767 8638 
20211,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20213,5189 5192 5191 4784 5455 5128 3897 4771 7583 4762 
20214,11300 11322 10015 10534 16376 14040 4081 5619 4510 15680 
20215,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20216,140 5610 10141 3105 10189 6503 6793 8637 6201 12201 
20217,189 17580 8481 5191 4712 17764 4824 4740 4630 3900 
20218,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20219,4691 3991 10232 7493 10914 3641 6135 194 4844 8526 
20221,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20223,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20224,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20225,5203 5202 5206 5143 4762 2301 4657 4634 1023 5192 
20226,5113 5142 2301 5128 4762 5203 5204 5192 8638 5147 
20227,5297 8481 10466 5113 6793 4034 4844 5112 5560 5610 
20228,5189 5192 5191 4784 7583 4795 10298 11280 15030 5455 
20229,4702 4691 4704 10466 4687 5114 4844 4693 6292 6404 
20230,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20231,10466 8515 8483 5280 6292 8638 13208 5113 4844 10067 
20232,8445 4844 8666 8638 7581 6289 8635 6404 8526 1212 
20233,197 194 187 4124 4123 4193 1212 4034 4361 17955 
20234,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20235,4280 5593 18300 10227 8635 6404 7581 9461 18299 4410 
20237,8534 18096 3568 3572 4976 8982 4346 4361 5202 10227 
20239,4691 4687 10227 3572 8666 5275 1023 3565 8982 2301 
20240,5700 16186 10914 3827 7199 15223 4361 10843 3531 5481 
20241,4124 4123 4034 4194 4361 9228 4128 3922 9236 8666 
20242,5112 5113 3897 6289 14847 10466 7172 5296 7602 9448 
20244,5208 11330 5206 18185 12848 5723 12846 10829 1193 8527 
20245,5645 5296 187 15892 17955 9224 5294 8478 10227 14847 
20246,4309 6901 7354 17764 15760 540 6012 4385 5562 7651 
20247,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20250,3572 7581 3593 8982 12469 5895 9446 8414 5896 8526 
20251,5508 12469 1212 5113 7581 5561 8526 8638 10227 5143 
20252,3406 7699 6289 6503 4748 6943 5466 4629 9358 5223 
20253,4634 4658 10067 3806 4728 8856 8854 18096 8666 5645 
20254,10856 10969 6998 8062 13424 6780 15227 17351 3830 17352 
20255,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
20256,4767 5192 4784 4770 5139 5203 5206 4528 14214 5199 
20257,8309 7581 3572 4128 3565 5113 5562 4844 6793 6289 
20259,8473 3604 3509 4221 6906 8893 5346 17267 18187 8982 
20260,10227 4687 197 14530 14847 4696 4693 7581 1487 2301 
20261,8414 8666 9461 7581 6526 15101 15100 15099 9448 15119 
20263,4346 3922 16182 4359 9224 16376 4365 4034 5455 8483 
20264,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20265,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
20266,4638 5113 7662 7659 6289 10466 4657 1890 4127 7657 
20267,10806 7365 9019 18350 13264 4715 3563 12517 6511 8035 
20268,5766 11211 4361 7326 16182 4035 1558 8626 7323 7329 
20269,5562 5508 10227 10167 7310 8638 4280 8666 9461 197 
20270,5921 5922 5920 4410 5919 72 15119 7199 10466 15120 
20271,3876 3654 15120 5742 7496 12469 5752 15119 3655 7495 
